Customer_ID,Purchase_Date,Cover_Start_Date,Cover_End_Date,Period_of_Cover,LOB,Broker,Age,Premium,Vehicle_Type,Vehicle_Age,Vehicle_Value,Vehicle_Use,Vehicle_Mileage,Occupation,NCD,Number_of_Drivers,Driver1_Age,Driver2_Age,Driver1_LicenceYears,Driver2_LicenceYears,Driver1_LicenceRecord,Driver2_LicenceRecord,Driver1_Claims_Count,Driver2_Claims_Count,Location_Risk,Daytime_Parking,Overnight_Parking,Telematics,Credit_Score,Fraud_Risk_Score,CCJs,Sale_Flag,Policy_Type,Annual_Mileage,Gender,Marital_Status,Previous_Claims_Count
CUST0002462,2021-12-02,2021-12-28,2022-12-28,365,Private_Motor,Broker_B,490.0,30700.03,Hatchback,7,10020013.55,Personal,109639.0,Driver,7,2,495.0,491.0,477.0,473.0,Clean,Clean,0,1.0,High,Street,Driveway,No,15600.0,50.0,No,0,Comprehensive,13875.0,Male,Married,1
CUST0002463,2021-12-19,2022-02-06,2023-02-06,365,Private_Motor,Broker_A,490.0,30702.17,Truck,14,10020001.85,Personal,103717.0,Driver,7,2,491.0,491.0,473.0,473.0,Clean,Minor Violation,0,0.0,Medium,Workplace,Street,No,15600.0,49.0,No,0,Third-Party Fire & Theft,16516.0,Female,Divorced,0
CUST0002464,2021-10-14,2022-09-12,2023-09-12,365,Private_Motor,Broker_A,491.0,30700.2,Sedan,6,10020000.37,Commercial,86389.0,Engineer,6,1,491.0,,473.0,,Clean,,0,,High,Street,Garage,Yes,15600.0,39.0,No,0,Third-Party Fire & Theft,13359.0,Male,Widowed,1
CUST0002465,2022-09-08,2023-06-23,2024-06-22,365,Private_Motor,Broker_A,491.0,30700.19,Truck,1,10020004.83,Personal,69450.0,Teacher,14,2,490.0,491.0,472.0,473.0,Minor Violation,Clean,1,1.0,High,Workplace,Driveway,Yes,15600.0,34.0,No,0,Third-Party Fire & Theft,16667.0,Female,Married,1
CUST0002466,2021-03-24,2021-08-18,2022-08-18,365,Private_Motor,Broker_A,491.0,30701.38,Truck,4,10020009.68,Personal,93081.0,Teacher,9,1,490.0,,472.0,,Clean,,0,,High,Street,Garage,No,15600.0,50.0,No,0,Comprehensive,17436.0,Female,Single,0
CUST0002467,2020-10-25,2021-07-11,2022-07-11,365,Private_Motor,Broker_A,491.0,30700.22,Hatchback,6,10020001.65,Personal,71745.0,Student,7,3,490.0,490.0,472.0,472.0,Major Violation,Clean,0,0.0,Medium,Workplace,Garage,Yes,15600.0,45.0,No,0,Comprehensive,15584.0,Male,Single,0
CUST0002468,2020-12-08,2021-07-08,2022-07-08,365,Private_Motor,Broker_A,490.0,30701.72,Hatchback,0,10020019.82,Personal,80716.0,Teacher,10,2,491.0,490.0,473.0,472.0,Minor Violation,Clean,0,1.0,High,Garage,Street,No,15600.0,44.0,No,0,Comprehensive,15314.0,Female,Single,0
CUST0002469,2021-12-04,2022-08-14,2023-08-14,365,Private_Motor,Broker_A,491.0,30700.23,SUV,16,10020007.5,Personal,64013.0,Driver,0,1,491.0,,473.0,,Minor Violation,,0,,High,Workplace,Street,No,15600.0,48.0,No,0,Comprehensive,13287.0,Female,Divorced,0
CUST0002470,2022-07-21,2023-01-08,2024-01-08,365,Private_Motor,Broker_A,493.0,30700.02,Truck,10,10020010.63,Personal,77822.0,Doctor,10,4,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Low,Street,Garage,No,15600.0,65.0,No,0,Comprehensive,21248.0,Female,Divorced,0
CUST0002471,2021-04-18,2021-06-18,2022-06-18,365,Private_Motor,Broker_A,493.0,30700.56,Hatchback,7,10020010.16,Personal,78063.0,Driver,11,3,494.0,491.0,476.0,473.0,Clean,Clean,0,0.0,High,Street,Driveway,Yes,15600.0,63.0,No,0,Comprehensive,16676.0,Female,Widowed,0
CUST0002472,2022-07-15,2022-10-15,2023-10-15,365,Private_Motor,Broker_A,492.0,30700.58,Truck,3,10020002.56,Personal,75706.0,Engineer,12,4,490.0,490.0,472.0,472.0,Clean,Clean,0,0.0,Medium,Garage,Street,No,15600.0,49.0,No,0,Comprehensive,13389.0,Female,Widowed,0
CUST0002473,2020-10-23,2021-02-21,2022-02-21,365,Private_Motor,Broker_B,490.0,30700.15,SUV,2,10020003.48,Personal,117861.0,Doctor,5,2,490.0,491.0,472.0,473.0,Clean,Major Violation,0,0.0,Low,Garage,Street,No,15600.0,33.0,No,0,Comprehensive,28007.0,Male,Married,0
CUST0002474,2020-10-09,2021-06-09,2022-06-09,365,Private_Motor,Broker_C,490.0,30700.89,Truck,1,10020002.19,Personal,87472.0,Student,8,1,491.0,,473.0,,Clean,,0,,Low,Street,Street,No,15600.0,34.0,No,0,Third-Party Fire & Theft,15166.0,Female,Divorced,1
CUST0002475,2022-04-26,2022-08-23,2023-08-23,365,Private_Motor,Broker_B,490.0,30702.12,Sedan,0,10020000.72,Commercial,101814.0,Student,14,3,490.0,490.0,472.0,472.0,Minor Violation,Clean,0,1.0,Medium,Street,Driveway,No,15600.0,48.0,Yes,0,Third-Party Fire & Theft,21462.0,Female,Divorced,0
CUST0002476,2020-09-28,2021-04-06,2022-04-06,365,Private_Motor,Broker_C,490.0,30701.94,Hatchback,18,10020036.24,Personal,63252.0,Driver,12,3,492.0,491.0,474.0,473.0,Clean,Clean,0,0.0,High,Street,Driveway,Yes,15600.0,48.0,No,0,Third-Party Only,15887.0,Female,Widowed,0
CUST0002477,2022-08-05,2023-02-15,2024-02-15,365,Private_Motor,Broker_A,491.0,30700.3,Hatchback,13,10020025.2,Personal,73248.0,Teacher,0,4,490.0,490.0,472.0,472.0,Clean,Major Violation,0,0.0,Low,Street,Driveway,No,15600.0,36.0,No,0,Comprehensive,13663.0,Male,Widowed,0
CUST0002478,2020-05-25,2021-05-14,2022-05-14,365,Private_Motor,Broker_A,491.0,30700.57,Sedan,11,10020019.25,Personal,60336.0,Doctor,1,2,492.0,490.0,474.0,472.0,Clean,Clean,0,0.0,Low,Street,Garage,No,15600.0,48.0,Yes,0,Third-Party Fire & Theft,14052.0,Male,Widowed,0
CUST0002479,2020-12-04,2021-03-26,2022-03-26,365,Private_Motor,Broker_A,496.0,30700.8,Hatchback,0,10020019.24,Commercial,82662.0,Engineer,14,1,491.0,,473.0,,Minor Violation,,0,,High,Garage,Street,Yes,15600.0,48.0,No,0,Comprehensive,12099.0,Female,Single,0
CUST0002480,2022-11-03,2023-01-29,2024-01-29,365,Private_Motor,Broker_A,490.0,30700.08,Sedan,12,10020009.94,Personal,75864.0,Engineer,12,2,491.0,490.0,473.0,472.0,Clean,Clean,1,1.0,Medium,Street,Driveway,No,15600.0,45.0,No,0,Comprehensive,13650.0,Female,Divorced,0
CUST0002481,2021-08-02,2022-05-29,2023-05-29,365,Private_Motor,Broker_B,490.0,30700.45,Sedan,12,10020008.88,Personal,100171.0,Driver,12,2,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Low,Garage,Garage,Yes,15600.0,57.0,No,0,Comprehensive,13078.0,Female,Single,0
CUST0002482,2021-11-16,2022-07-17,2023-07-17,365,Private_Motor,Broker_A,491.0,30700.34,Hatchback,14,10020031.34,Personal,74968.0,Driver,5,3,491.0,492.0,473.0,474.0,Clean,Minor Violation,0,0.0,Medium,Workplace,Street,Yes,15600.0,35.0,No,0,Comprehensive,14234.0,Female,Divorced,1
CUST0002483,2021-09-02,2021-11-26,2022-11-26,365,Private_Motor,Broker_A,490.0,30701.45,Truck,7,10020005.75,Personal,79677.0,Driver,13,3,490.0,492.0,472.0,474.0,Minor Violation,Clean,0,0.0,High,Workplace,Street,Yes,15600.0,34.0,No,0,Comprehensive,13976.0,Female,Single,2
CUST0002484,2022-07-28,2023-03-13,2024-03-12,365,Private_Motor,Broker_B,491.0,30700.29,SUV,8,10020004.88,Personal,113150.0,Driver,8,1,490.0,,472.0,,Clean,,0,,Low,Garage,Garage,Yes,15600.0,36.0,Yes,0,Comprehensive,13741.0,Male,Single,0
CUST0002485,2021-11-05,2022-06-22,2023-06-22,365,Private_Motor,Broker_B,492.0,30700.41,Truck,10,10020011.01,Commercial,64333.0,Engineer,5,2,491.0,491.0,473.0,473.0,Clean,Clean,0,1.0,High,Workplace,Street,No,15600.0,38.0,No,0,Comprehensive,18083.0,Male,Married,0
CUST0002486,2021-10-25,2021-11-07,2022-11-07,365,Private_Motor,Broker_B,490.0,30700.58,Truck,12,10020008.84,Personal,112450.0,Doctor,12,3,490.0,491.0,472.0,473.0,Clean,Minor Violation,0,0.0,High,Workplace,Street,No,15600.0,33.0,No,0,Comprehensive,12643.0,Male,Divorced,1
CUST0002487,2021-06-17,2021-12-11,2022-12-11,365,Private_Motor,Broker_B,492.0,30701.07,Truck,5,10020005.62,Commercial,143453.0,Doctor,6,4,492.0,494.0,474.0,476.0,Clean,Clean,0,0.0,Medium,Workplace,Street,Yes,15601.0,60.0,No,0,Third-Party Fire & Theft,14701.0,Male,Married,1
CUST0002488,2021-06-03,2022-03-15,2023-03-15,365,Private_Motor,Broker_A,493.0,30701.02,Sedan,5,10020001.75,Commercial,94512.0,Engineer,4,2,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,Low,Workplace,Garage,No,15600.0,58.0,No,0,Comprehensive,18101.0,Female,Married,0
CUST0002489,2022-08-31,2023-03-15,2024-03-14,365,Private_Motor,Broker_B,490.0,30700.8,Truck,9,10020021.01,Commercial,130923.0,Engineer,7,3,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,High,Workplace,Driveway,No,15600.0,66.0,No,0,Third-Party Fire & Theft,14338.0,Female,Single,1
CUST0002490,2023-06-21,2023-06-29,2024-06-28,365,Private_Motor,Broker_A,491.0,30700.16,Truck,15,10020010.61,Personal,62597.0,Teacher,5,3,491.0,490.0,473.0,472.0,Clean,Clean,1,0.0,High,Garage,Driveway,Yes,15601.0,70.0,No,0,Comprehensive,15703.0,Female,Married,0
CUST0002491,2021-05-18,2021-09-29,2022-09-29,365,Private_Motor,Broker_B,492.0,30701.47,Truck,6,10020002.28,Commercial,78830.0,Teacher,2,2,491.0,498.0,473.0,480.0,Clean,Clean,0,0.0,Medium,Street,Street,Yes,15600.0,83.0,No,0,Comprehensive,13201.0,Male,Single,0
CUST0002492,2021-07-18,2022-02-18,2023-02-18,365,Private_Motor,Broker_A,491.0,30700.63,Hatchback,6,10020016.53,Personal,89571.0,Driver,1,2,490.0,490.0,472.0,472.0,Minor Violation,Clean,0,0.0,Low,Workplace,Driveway,Yes,15600.0,50.0,No,0,Comprehensive,16496.0,Male,Married,2
CUST0002493,2020-04-20,2021-02-10,2022-02-10,365,Private_Motor,Broker_A,492.0,30700.79,Truck,4,10020001.68,Personal,101970.0,Driver,10,1,492.0,,474.0,,Clean,,0,,High,Garage,Driveway,No,15600.0,47.0,Yes,1,Third-Party Only,15205.0,Female,Widowed,1
CUST0002494,2022-11-16,2023-04-11,2024-04-10,365,Private_Motor,Broker_B,491.0,30700.24,SUV,7,10020009.79,Personal,79827.0,Engineer,4,1,490.0,,472.0,,Clean,,1,,Low,Garage,Street,Yes,15600.0,64.0,No,0,Comprehensive,19424.0,Female,Married,1
CUST0002495,2021-03-24,2021-09-07,2022-09-07,365,Private_Motor,Broker_A,491.0,30700.87,Hatchback,13,10020007.84,Personal,61056.0,Doctor,10,2,491.0,490.0,473.0,472.0,Minor Violation,Minor Violation,0,0.0,Medium,Garage,Driveway,No,15600.0,49.0,No,0,Comprehensive,16381.0,Female,Single,0
CUST0002496,2020-06-12,2021-03-15,2022-03-15,365,Private_Motor,Broker_A,494.0,30702.01,Sedan,2,10020006.49,Personal,80945.0,Teacher,9,4,490.0,492.0,472.0,474.0,Clean,Minor Violation,0,0.0,Low,Garage,Garage,No,15601.0,87.0,No,0,Comprehensive,12312.0,Male,Single,0
CUST0002497,2022-10-11,2022-12-23,2023-12-23,365,Private_Motor,Broker_A,490.0,30700.14,SUV,13,10020000.85,Commercial,65852.0,Driver,12,2,490.0,491.0,472.0,473.0,Clean,Minor Violation,0,0.0,Medium,Garage,Street,No,15600.0,38.0,No,0,Comprehensive,15818.0,Male,Widowed,1
CUST0002498,2022-11-23,2023-03-22,2024-03-21,365,Private_Motor,Broker_A,494.0,30700.11,Truck,8,10020002.53,Personal,75546.0,Doctor,6,3,493.0,493.0,475.0,475.0,Clean,Clean,0,0.0,High,Street,Garage,Yes,15600.0,43.0,No,0,Third-Party Only,15579.0,Male,Single,1
CUST0002499,2022-06-10,2023-02-03,2024-02-03,365,Private_Motor,Broker_A,497.0,30700.72,Truck,11,10020004.26,Personal,102832.0,Doctor,12,4,490.0,490.0,472.0,472.0,Minor Violation,Clean,0,0.0,High,Street,Driveway,Yes,15601.0,62.0,No,0,Third-Party Only,16824.0,Female,Married,1
CUST0002500,2022-09-11,2023-06-19,2024-06-18,365,Private_Motor,Broker_B,490.0,30701.87,Sedan,12,10020007.76,Personal,63565.0,Teacher,1,1,490.0,,472.0,,Minor Violation,,1,,Low,Street,Street,Yes,15600.0,58.0,No,0,Comprehensive,12546.0,Female,Divorced,0
CUST0002501,2022-04-02,2022-05-02,2023-05-02,365,Private_Motor,Broker_A,490.0,30700.09,Hatchback,0,10020025.78,Personal,80643.0,Engineer,1,4,492.0,491.0,474.0,473.0,Clean,Clean,1,1.0,Low,Street,Garage,Yes,15600.0,41.0,No,0,Comprehensive,16746.0,Male,Divorced,1
CUST0002502,2023-01-28,2023-06-07,2024-06-06,365,Private_Motor,Broker_A,491.0,30700.2,Truck,1,10020006.86,Personal,85024.0,Doctor,9,1,490.0,,472.0,,Clean,,0,,High,Street,Street,Yes,15600.0,61.0,Yes,0,Comprehensive,19372.0,Female,Divorced,0
CUST0002503,2021-07-18,2021-10-02,2022-10-02,365,Private_Motor,Broker_A,491.0,30700.54,SUV,13,10020015.43,Commercial,112302.0,Driver,6,1,491.0,,473.0,,Clean,,1,,High,Street,Garage,Yes,15600.0,47.0,No,0,Comprehensive,14224.0,Male,Divorced,1
CUST0002504,2021-01-28,2021-03-14,2022-03-14,365,Private_Motor,Broker_A,491.0,30700.0,Sedan,12,10020016.29,Commercial,88500.0,Engineer,10,1,492.0,,474.0,,Clean,,1,,Low,Street,Garage,Yes,15600.0,43.0,No,0,Comprehensive,17499.0,Female,Married,0
CUST0002505,2022-08-23,2022-09-30,2023-09-30,365,Private_Motor,Broker_A,491.0,30701.33,Sedan,14,10020000.2,Personal,94282.0,Teacher,9,3,493.0,496.0,475.0,478.0,Clean,Clean,0,1.0,High,Workplace,Garage,Yes,15600.0,39.0,No,0,Comprehensive,12824.0,Female,Divorced,0
CUST0002506,2022-11-08,2023-05-29,2024-05-28,365,Private_Motor,Broker_B,491.0,30701.5,Sedan,5,10020023.28,Personal,78531.0,Engineer,7,1,491.0,,473.0,,Clean,,0,,Low,Garage,Garage,Yes,15600.0,45.0,No,0,Third-Party Fire & Theft,19245.0,Male,Single,1
CUST0002507,2021-09-21,2021-10-23,2022-10-23,365,Private_Motor,Broker_A,490.0,30700.94,Sedan,9,10020007.03,Commercial,111260.0,Teacher,13,4,492.0,491.0,474.0,473.0,Clean,Clean,0,0.0,High,Workplace,Garage,Yes,15601.0,34.0,No,0,Comprehensive,16661.0,Female,Single,2
CUST0002508,2022-06-19,2022-08-04,2023-08-04,365,Private_Motor,Broker_B,492.0,30702.85,Sedan,17,10020008.97,Personal,63364.0,Engineer,10,3,490.0,490.0,472.0,472.0,Clean,Clean,0,0.0,Medium,Workplace,Driveway,No,15600.0,43.0,No,1,Comprehensive,20826.0,Male,Single,0
CUST0002509,2020-11-10,2021-08-07,2022-08-07,365,Private_Motor,Broker_B,490.0,30700.31,SUV,16,10020010.2,Personal,64991.0,Engineer,13,1,490.0,,472.0,,Clean,,0,,Low,Street,Garage,No,15600.0,79.0,No,0,Comprehensive,12574.0,Male,Divorced,1
CUST0002510,2020-12-28,2021-09-30,2022-09-30,365,Private_Motor,Broker_A,492.0,30700.47,Hatchback,18,10020052.66,Personal,84236.0,Driver,5,1,492.0,,474.0,,Clean,,1,,Low,Workplace,Garage,No,15600.0,57.0,No,0,Comprehensive,17079.0,Female,Married,1
CUST0002511,2022-11-01,2023-01-07,2024-01-07,365,Private_Motor,Broker_A,493.0,30700.77,Sedan,19,10020017.67,Personal,89841.0,Doctor,7,2,490.0,491.0,472.0,473.0,Clean,Clean,0,1.0,Medium,Street,Street,Yes,15600.0,37.0,No,0,Comprehensive,18368.0,Female,Divorced,0
CUST0002512,2020-11-01,2021-01-28,2022-01-28,365,Private_Motor,Broker_B,491.0,30700.12,Sedan,19,10020005.25,Commercial,64645.0,Student,2,3,491.0,492.0,473.0,474.0,Clean,Clean,0,0.0,High,Garage,Garage,No,15600.0,48.0,No,0,Comprehensive,14488.0,Male,Divorced,1
CUST0002513,2021-04-17,2021-07-30,2022-07-30,365,Private_Motor,Broker_B,490.0,30700.77,SUV,18,10020011.51,Personal,66497.0,Teacher,12,2,490.0,492.0,472.0,474.0,Minor Violation,Major Violation,0,0.0,High,Street,Driveway,No,15600.0,43.0,Yes,0,Comprehensive,24231.0,Female,Single,2
CUST0002514,2022-02-09,2022-10-05,2023-10-05,365,Private_Motor,Broker_B,496.0,30700.79,Truck,7,10020005.11,Personal,65985.0,Student,4,2,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,Low,Street,Garage,Yes,15601.0,43.0,No,0,Comprehensive,20333.0,Female,Divorced,0
CUST0002515,2023-02-04,2023-06-03,2024-06-02,365,Private_Motor,Broker_A,491.0,30700.89,SUV,13,10020005.44,Personal,65588.0,Student,1,2,492.0,494.0,474.0,476.0,Minor Violation,Clean,0,0.0,High,Street,Street,Yes,15600.0,66.0,No,0,Comprehensive,16387.0,Male,Married,1
CUST0002516,2021-04-07,2021-11-25,2022-11-25,365,Private_Motor,Broker_A,491.0,30701.5,SUV,14,10020013.06,Personal,100772.0,Driver,6,4,490.0,492.0,472.0,474.0,Clean,Clean,0,0.0,High,Workplace,Street,Yes,15600.0,30.0,No,0,Comprehensive,18870.0,Male,Widowed,0
CUST0002517,2022-03-29,2022-09-09,2023-09-09,365,Private_Motor,Broker_A,493.0,30700.04,SUV,12,10020000.37,Personal,73631.0,Driver,4,1,491.0,,473.0,,Clean,,1,,Medium,Garage,Driveway,Yes,15600.0,56.0,No,0,Comprehensive,17444.0,Female,Single,1
CUST0002518,2020-11-22,2021-01-19,2022-01-19,365,Private_Motor,Broker_A,491.0,30703.68,Truck,1,10020000.95,Personal,138610.0,Student,12,2,492.0,490.0,474.0,472.0,Clean,Clean,0,0.0,High,Workplace,Garage,No,15600.0,49.0,No,0,Third-Party Fire & Theft,20314.0,Female,Widowed,1
CUST0002519,2021-11-03,2022-04-04,2023-04-04,365,Private_Motor,Broker_A,493.0,30700.57,Sedan,17,10020006.13,Personal,61836.0,Driver,8,4,490.0,491.0,472.0,473.0,Clean,Minor Violation,0,0.0,Low,Workplace,Street,No,15600.0,34.0,No,0,Comprehensive,12627.0,Male,Single,0
CUST0002520,2022-08-19,2022-09-29,2023-09-29,365,Private_Motor,Broker_A,490.0,30700.61,SUV,4,10020004.48,Personal,65022.0,Doctor,7,2,490.0,493.0,472.0,475.0,Clean,Clean,0,1.0,Medium,Garage,Garage,No,15600.0,62.0,No,0,Comprehensive,21625.0,Male,Single,0
CUST0002521,2020-04-15,2021-01-04,2022-01-04,365,Private_Motor,Broker_A,491.0,30700.16,Truck,7,10020024.49,Personal,69165.0,Teacher,5,4,493.0,494.0,475.0,476.0,Clean,Clean,1,0.0,High,Street,Street,Yes,15600.0,37.0,No,0,Third-Party Only,12154.0,Male,Single,1
CUST0002522,2022-03-16,2022-06-07,2023-06-07,365,Private_Motor,Broker_A,491.0,30700.53,Hatchback,12,10020015.88,Personal,69221.0,Doctor,1,3,492.0,493.0,474.0,475.0,Clean,Clean,0,0.0,Low,Street,Garage,No,15600.0,62.0,No,0,Comprehensive,18100.0,Male,Divorced,1
CUST0002523,2021-05-28,2022-05-11,2023-05-11,365,Private_Motor,Broker_A,490.0,30701.26,Truck,11,10020007.96,Personal,64509.0,Teacher,14,2,490.0,495.0,472.0,477.0,Clean,Clean,0,0.0,High,Garage,Garage,No,15600.0,57.0,No,0,Comprehensive,21074.0,Male,Single,0
CUST0002524,2022-07-18,2023-01-12,2024-01-12,365,Private_Motor,Broker_A,490.0,30700.05,Truck,11,10020013.89,Commercial,79812.0,Engineer,2,3,494.0,491.0,476.0,473.0,Clean,Clean,0,0.0,Medium,Garage,Garage,Yes,15600.0,51.0,No,0,Comprehensive,17409.0,Male,Widowed,0
CUST0002525,2021-04-23,2021-09-03,2022-09-03,365,Private_Motor,Broker_B,490.0,30701.06,Hatchback,8,10020010.39,Personal,64954.0,Driver,1,1,493.0,,475.0,,Clean,,0,,Medium,Workplace,Driveway,No,15600.0,36.0,No,0,Comprehensive,20157.0,Male,Divorced,1
CUST0002526,2021-10-27,2022-05-09,2023-05-09,365,Private_Motor,Broker_A,491.0,30700.36,SUV,8,10020015.03,Personal,70711.0,Driver,11,2,494.0,491.0,476.0,473.0,Clean,Clean,0,0.0,High,Workplace,Street,No,15600.0,37.0,Yes,0,Third-Party Only,13573.0,Female,Divorced,2
CUST0002527,2021-02-13,2021-10-08,2022-10-08,365,Private_Motor,Broker_A,490.0,30700.99,SUV,15,10020002.18,Commercial,96728.0,Engineer,5,2,490.0,492.0,472.0,474.0,Clean,Major Violation,0,0.0,Low,Garage,Garage,Yes,15600.0,43.0,No,0,Comprehensive,25560.0,Female,Married,1
CUST0002528,2021-01-24,2022-01-20,2023-01-20,365,Private_Motor,Broker_A,493.0,30700.55,Truck,7,10020003.28,Commercial,79605.0,Driver,0,3,491.0,496.0,473.0,478.0,Clean,Clean,0,0.0,Medium,Street,Garage,Yes,15600.0,60.0,No,0,Third-Party Fire & Theft,20682.0,Male,Single,0
CUST0002529,2022-04-15,2022-04-22,2023-04-22,365,Private_Motor,Broker_B,492.0,30700.87,Hatchback,15,10020004.42,Personal,68860.0,Student,3,4,491.0,492.0,473.0,474.0,Clean,Clean,0,1.0,High,Workplace,Street,No,15600.0,42.0,No,0,Third-Party Fire & Theft,19208.0,Male,Married,0
CUST0002530,2021-12-09,2022-04-19,2023-04-19,365,Private_Motor,Broker_B,490.0,30700.39,Truck,14,10020000.16,Personal,93733.0,Driver,2,3,492.0,491.0,474.0,473.0,Clean,Minor Violation,0,0.0,High,Garage,Street,No,15600.0,43.0,No,0,Comprehensive,12425.0,Female,Divorced,1
CUST0002531,2020-12-07,2021-11-13,2022-11-13,365,Private_Motor,Broker_A,492.0,30700.13,Hatchback,13,10020014.54,Commercial,97867.0,Doctor,13,2,491.0,492.0,473.0,474.0,Clean,Clean,0,0.0,Medium,Street,Street,Yes,15601.0,43.0,No,0,Third-Party Fire & Theft,13737.0,Male,Divorced,1
CUST0002532,2021-05-21,2022-02-08,2023-02-08,365,Private_Motor,Broker_A,492.0,30700.5,SUV,16,10020025.42,Personal,76617.0,Engineer,7,3,494.0,491.0,476.0,473.0,Clean,Clean,1,0.0,Low,Garage,Garage,No,15600.0,49.0,Yes,0,Comprehensive,18136.0,Male,Married,0
CUST0002533,2020-10-10,2021-03-10,2022-03-10,365,Private_Motor,Broker_A,494.0,30700.23,Hatchback,18,10020003.65,Personal,61624.0,Doctor,12,1,491.0,,473.0,,Clean,,0,,High,Workplace,Garage,Yes,15600.0,52.0,Yes,0,Comprehensive,19810.0,Female,Widowed,0
CUST0002534,2020-04-05,2021-02-01,2022-02-01,365,Private_Motor,Broker_A,492.0,30701.07,Hatchback,5,10020008.83,Personal,65128.0,Doctor,5,1,490.0,,472.0,,Clean,,0,,Low,Street,Driveway,Yes,15600.0,46.0,No,0,Comprehensive,20128.0,Male,Divorced,0
CUST0002535,2021-05-28,2021-11-09,2022-11-09,365,Private_Motor,Broker_A,490.0,30700.51,Hatchback,18,10020024.05,Personal,89890.0,Driver,6,2,491.0,490.0,473.0,472.0,Clean,Clean,1,1.0,Low,Workplace,Street,Yes,15600.0,35.0,No,0,Comprehensive,12125.0,Female,Married,2
CUST0002536,2020-05-27,2021-02-13,2022-02-13,365,Private_Motor,Broker_B,491.0,30700.39,Hatchback,11,10020028.7,Personal,155930.0,Engineer,10,3,490.0,491.0,472.0,473.0,Major Violation,Minor Violation,0,1.0,Medium,Street,Street,Yes,15600.0,43.0,No,0,Comprehensive,18863.0,Female,Divorced,0
CUST0002537,2023-02-28,2023-04-21,2024-04-20,365,Private_Motor,Broker_C,492.0,30700.24,Truck,0,10020004.75,Commercial,106797.0,Doctor,9,4,492.0,490.0,474.0,472.0,Clean,Clean,0,1.0,Low,Garage,Street,Yes,15600.0,31.0,Yes,0,Comprehensive,21996.0,Female,Married,0
CUST0002538,2021-03-13,2021-03-31,2022-03-31,365,Private_Motor,Broker_A,491.0,30701.78,Sedan,1,10020001.66,Personal,67458.0,Student,12,4,491.0,490.0,473.0,472.0,Clean,Minor Violation,0,0.0,Low,Street,Garage,Yes,15600.0,34.0,Yes,0,Comprehensive,15661.0,Female,Divorced,0
CUST0002539,2022-05-21,2023-05-06,2024-05-05,365,Private_Motor,Broker_B,494.0,30700.24,SUV,12,10020011.28,Personal,60680.0,Teacher,0,2,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Medium,Workplace,Street,No,15600.0,57.0,No,0,Comprehensive,14961.0,Male,Widowed,0
CUST0002540,2020-07-04,2021-06-21,2022-06-21,365,Private_Motor,Broker_B,491.0,30700.64,Sedan,15,10020001.61,Personal,63172.0,Driver,5,3,491.0,492.0,473.0,474.0,Clean,Clean,0,0.0,High,Street,Garage,Yes,15600.0,36.0,No,0,Third-Party Only,12629.0,Male,Single,0
CUST0002541,2021-10-12,2022-04-17,2023-04-17,365,Private_Motor,Broker_A,491.0,30700.36,Sedan,4,10020000.53,Personal,76512.0,Engineer,3,4,494.0,490.0,476.0,472.0,Minor Violation,Clean,0,0.0,Medium,Street,Garage,Yes,15600.0,51.0,No,0,Comprehensive,12335.0,Male,Single,1
CUST0002542,2020-06-18,2021-06-04,2022-06-04,365,Private_Motor,Broker_A,490.0,30702.95,Hatchback,13,10020026.5,Personal,89548.0,Student,4,3,491.0,491.0,473.0,473.0,Clean,Minor Violation,0,0.0,Low,Street,Garage,No,15600.0,69.0,No,0,Comprehensive,12285.0,Male,Divorced,0
CUST0002543,2022-01-12,2022-04-14,2023-04-14,365,Private_Motor,Broker_B,491.0,30700.8,SUV,15,10020004.99,Personal,93210.0,Doctor,5,3,491.0,492.0,473.0,474.0,Clean,Clean,0,0.0,Medium,Garage,Driveway,Yes,15600.0,38.0,No,0,Comprehensive,16338.0,Male,Widowed,1
CUST0002544,2022-06-16,2023-02-07,2024-02-07,365,Private_Motor,Broker_C,494.0,30700.21,Sedan,6,10020016.89,Personal,122930.0,Engineer,6,3,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,High,Garage,Street,Yes,15600.0,51.0,No,0,Comprehensive,15467.0,Female,Widowed,0
CUST0002545,2020-11-14,2021-01-23,2022-01-23,365,Private_Motor,Broker_A,492.0,30701.93,Sedan,17,10020009.98,Personal,78816.0,Doctor,3,3,491.0,490.0,473.0,472.0,Major Violation,Clean,0,0.0,Medium,Workplace,Driveway,No,15600.0,41.0,No,0,Third-Party Fire & Theft,20109.0,Female,Single,1
CUST0002546,2022-09-02,2022-11-20,2023-11-20,365,Private_Motor,Broker_A,490.0,30702.37,Truck,17,10020020.57,Personal,94309.0,Driver,4,4,491.0,493.0,473.0,475.0,Clean,Minor Violation,0,0.0,High,Workplace,Driveway,No,15600.0,42.0,No,0,Comprehensive,13309.0,Male,Married,1
